rating;review
1;aplikasi aneh bgt, gak ad angin gk ad ujan tiba tiba gk bisa dbuka. wlaupun jringan lgi bgus tiba tiba oopss trjadi kesalahan. apaan sih nyebelin banget. pas lgi butuh tiba tiba aplikasi gk bisa d buka. mhon d prbaiki
1;kecewa berat,saya pengguna setia mbanking BCA,ingin beralih ke mybca,tapi langsung dibikin nyesel,setiap upah bulanan masuk,selalu ke potong,dalam sebulan 2 kali kepotong dan tidak ada di mutasi kemana uang itu perginya,sangat amat tidak recommended,saya akan balik ke apk sebelah lagi terimakasih atas 2 bulannya byee!
1;gimana mau login, klau verifikasi wajah aja error terus, opsi video call juga error terus
1;sudah instal & unistal tapi kode negara ina kok gak ada
1;lemot
1;kenapa maintenancenya smpe berhari-hari, tolong di perhatikan, transaksi bnyak terlendala
1;sering gagal trf (ops terjadi kesalahan) tdak bisa di andalkan waktu penting
1;sering gagal dan lemott
1;jujur pengalaman ku pakai my bca itu sangat kurang nyaman, mau login ulang permintaan otp jam 11:02 dan otp baru dikirim 12:04 ini app macam apa coba!.
1;ribet amat
1;uang saya hilang
1;otp harus korban pulsa baru ngeh
1;aplikasi TDK berguna setiap masuk ganti hp susah masuknya. kalau ada bintang setengah sy buat bintang setengah
1;ini ngapa jadi ngelek setiap mau ngetik pin jadi salah mulu
1;Login ko ga ada kode seri Indonesia nya gmn ini
1;makin lama makin gajelas, mau login susah nya minta ampun!! tiap mau login tambah nomor tapi kode negara Indonesia nya gak ada!! padal lokasi nyala dan saya di Indonesia pakai nomor Indonesia!! sedang butuh kepentingan malah menyusahkan!!
1;salah masukin no rekening yang terdaftar harusnya ke BCAMobile malah pake MyBCA, Tiba tiba hilang uang di MyBCA entah kemana padahal buat bayar kuliah Bikin sial aja
1;baru buka rek bca . potongan mengendap 50k potongan pembuatan kartu atm 20k 2x . belum apa2 90k langsung aku pindahin danaku ke rekening lama . sepertinya orang miskin seperti saya gak cocok di bank ini
1;ampun dah nie bank mau masuk my bca aja susahnya minta ampun
1;Aplikasi tidak bisa dibuka, sangat menyulitkan. Ini bukan soal device maupun jaringan, sering bgt heran👎
1;Lemot super lemot saat input PIN...
1;ini kalau verifikasi ulang/ lupa pin ribet harus pake pulsa kenapa ga lewat WA aja otp nya sedangkan orang zaman skrg jrang isi pulsa ribet BCA mata duitan
1;tidak bisa bayar QRIS pakai sumber dana kartu kredit.
1;kenapa tidak muncul kode negara indonesia pas mau registrasi number
1;masukan no ID eh nggak ad
1;pas mau isi kode negara kok ga ada negara Indonesia nya ?
1;kenapa tidak ada kode negara Indonesia? gimana saya mau masukan nomor hp
1;gabisa baca sinyal, Qris gagal mulu sampah bgt
1;habis update malah jadi berat parah.
1;kalo pakai data cellular sering gagal transaksi
1;bintang satu tjdak ramah susah untuk login
1;bca makin lama. makin buruk bisa2nya otp ga masuk2 ke sms, udah tanya cs cs malah nyalahin kartu sim pesan premius pulsa dll padahl semua sudah aman, dan hanya aplikasi my bca saja otp tidak masuk aplikasi bank lain bisa cmn bca saja yg gabisa aneh kan
1;aplikasi maling uang
1;katanya harus upgrade tapi di playstor nya ga ada tombol upgrade ada jg uninstall sama buka gimna si smph BCA agak kecewa pngnnya gmnsii
1;trx error mlu vngke
1;bayar pake qr selalu pin salah. Padahal sudah betul sampe 3 kali. ampas bener
1;Pengalaman saya pakai bca awalnya ga ada masalah, eh pas pemotongan saldo mengendap, kok ga ada konf/info ke nasabah terlebih dahulu? dan kalau mau tutup rekening ada biaya admin lagi. wakaka. udah otw kosongkan rekening dan uninstal ni aplikasi. 🤭 bye bca
1;Belum ada perubahan cara kirim OTP.Kenapa nasabah tidak diberi piliham cara kirim OTP.apakah melalui E-MAIL, SMS ATAU PESAN WA ?. OTP VIA SMS sudah nunggu 1 jam... e...malah OTP ga berlaku lagi....Gimana di developer Aplikasi. hubungi saya pagi jam 10.20 wib,siang jam 13.00 wib. Tetap bintang satu ya.
1;oops terjadi kesalahan terus
1;halah malah keluar sendiri registrasi lagi malah makin gakjelas
1;RIBET LOGIN NYA
1;MENGECEWAKAN DAN BELUM CANGGIH SEPERTI IKLAN NYA . playanan khusu pembukaan rek online nya belum canggih untuk sekalas bank sentral,KTP sudah di pakek kemana tetapi tidak terbaca alsan nya . mengecewakan untuk pengalaman pertama . masf hanya mengutarakan pengalamn dan kekecewaan.
1;gila ya bikin pulsa habis sia-sia. baru mau registrasi padahal
1;untuk cs nya tolong di perhatikan lagi, tadi saya daftar, prilaku dan tutur kata cs yg melayani jelek sekali, di cabang sintang kallbar
1;Tidak bisa pendaftaran nomor handphone via halo BCA harus lewat Mesin ATM. Padahal saya mendapatkan penempatan di Wilayah 3T. Disini tidak ada Bank BCA apalagi ATM BCA. INI SANGAT MERUGIKAN CUSTOMER. Apakah Bank sebesar ini tidak punya solusi ?. uang saya ada jutaan di rekening tersebut.
1;sudah mulai miskin ya? pake biaya jasa segala sekarang
1;Saya daftar rekening lewat aplikasi myBCA, sudah buat ID dan password tapi tidak bisa login padahal datanya benar. Akhirnya saya harus datang langsung ke kantor cabang, dan hanya dijelaskan kemungkinan “kepental”. Di cabang saya menunggu lama sampai proses buka rekening selesai, total sekitar 3 jam. Setelah pulang, saya coba transfer lewat myBCA tapi tidak bisa karena fitur transaksi finansial belum aktif. Prosesnya terasa tidak efisien dan buang waktu.
1;tiba-tiba reset cache sendiri ni apps, giliran login ulang minta otp harus ada pulsa. gimana nih, masa tiap kali reset cache sendiri harus beli pulsa dulu buat login, kacau !!
1;Mohon fitur hapus riwayat tujuan transfer/VA
1;trasnfer ke bank bca 50rb yang terisi hanya 36.000 ,ini yang terpotong emang sebsar 14.000?? sudah cek di riwayat transaksi tapi tidak ada informasi potongan
1;kenapa nga ada fitur cek hanya uang masuk aja seperti mobile bca
1;Waktu masukin nomer telefon gaada option kode Indonesia, tolong di perbaiki
1;aplikasi macam apa ini.. proses verifikasi sangat susah meski sudah di ulang berkali kali kalo di komplain malah yang di salahin kita.. bca banyak duit tapi gak bisa bikin aplikasi bagus, liat aplikasinya rasa percobaan anak baru belajar bikin apk..
1;tidak bisa masuk aplikasi, selalu di suruh krm kode otp tp kode otp slalu tidak valid, lalu pulsa di sedot terus oleh sms kode otp, dan kode otp yang di kirim selalu sama, bener bener jelek pelayanan aplikasi mybca, nelpon no halo bca juga tidak ada solusi malah pulsa tersedot habis, chat di WA BCA juga tidak ada solusi, bgmn ini bca kok bikin aplikasi ribet login nya begini
1;aplikasi my BCA tersebut tidak sediakan untuk pembayaran ovo atau dana tercantum di aplikasi my BCA tersebutdan satu lagi ini tidak bisa pakai verifikasi wajah untuk masuk login dan soalnya kalo pakai verivikasi wajah untuk keamanan dan jaga jaga aja
1;Saya kecewa kemarin niatnya sisa nya mau ditabungkan dan malah uang gaji sisa ku hilang semua , dan belom sebulan sekali nya uang gaji ku langsung dipotong dan baru juga 2minggu yg lalu gaji ku langsung dipotong, udh mh uang gaji ku kecil cuma buat kebutuhan sehari-hari . tolong pihak aplikasi MyBCA jangan pernah korupsi disetiap gaji/sisa uang gaji yg tidak ditarik semua.
1;bca kalo ada yang komplain responnya lama sekali :(
1;sumpah kesel dan kecewa banget ketika mau transfer abis pencet pin slalu terjadi kesalahan kadang di ulang2 sampai 10x
1;"sering eror saat transaksi "" oops terjadi kesalahan "" berkali-kali hampir setiap hari sering..."
1;Kenapa tidak ada e deposito valas dari pada saldo diam saja di poket valas
1;bug delay numbpad belom di fix juga,gara2 bug itu sampe ke blokir. tolong lah di perbaiki untuk masalah lambat pada saat masukan pin
1;Sayangnya BCA belum menyediakan tabungan bebas biaya admin via m banking, seperti BSI easy wadiah dan BRI simpedes umi, dan hanya mengandalkan BCA tabunganku, itu pun gak bisa pakai m banking
1;apa ini gangguan mulu.. payah!!!!!!
1;lemot, ngeselin. bermasalah dikoreksi padahal di kota, jauh sm aplikasi mancing lainnya.. tolong dong di perbaiki. antrian panjang klo transaksi lemot gini masalah jadinya.
1;setelah update mau masukin nomer ponsel malah gada id countrynya anehh
1;APLIKASI BANYAK LOADINGNYA ❗❗❗❗
1;logout sendiri terus menerus. setiap kali minta OTP. DIKIRA MURAH KALI BIAYA OTP
1;tidak bisa Terima kode OTP SMS hedeh, padahal besok gajian tapi bank BCA ribet sumpah
1;mutasi tidak jelas,awalan masuk uang tapi saldo tetap rp0 ga ada informasi mutasi keluar karena apa
1;Ga ada yg salah dengan aplikasi kalian, saya ga Terima kenaikan limit cc saya ditolak terus. kalo kek gini saya ga betah pake cc bca terus menerus
1;"Ini kenapa ""Oops... Terjadi Kesalahan, silahkan coba kembali"", tadi sebelum jam 00.00 bisa, pas udah lewat jam 00.00 malah stuck di bagian login, tolong perbaiki bagian kekurangan tersebut, hal tersebut membuat proses transaksi pembelian tiket saya jadi gagal, dan saya tidak dapat mengulang transaksi tersebut dikarenakan tiket sudah tidak tersedia kembali."
1;tiap hari lagg entah lah ribet
1;ribet pakek aplikasi ini giliran salah masukin pass karna lupa padahal akun punya sendiri ttp aja dipersulit, di blokir trus mau buka pun di suruh tlp nomor tlp custmsrvice tp ttp aja di buat ribet, udah pulsanya habis duluan masalah gak tertasi gk kelar² di suruh nunggu karna data blm terbuka tlp terputus hadeh pulsa habis gk dpt jwaban ribet!
1;"udh bkin rekening udh bkin id baru sma pw pas giliran masuk malah suruh masukin kode otp mulu smpe 5 kali nyoba akhirnya pulsa gw abis gara"" kode otp doang hdh lucu nih aplikasi"
1;tolong lah my BCA jngn cepat teblokir,udh beberapa kali ini saya ke blokirr
1;TAI LEMOT
1;Woilah, tolong lah pas verifikasi wajah gagal terus pas mangap, gak jelasss !! Segera perbaiki !!
1;verifikasi wajah sulit, udah di suruh lewat video call, udah masukin data dengan benar ttp aja tidak sesuai katanya, sampai tunjukin kk biar percaya, ttp aja belum sesuai, malah di suruh ke kantor, udah tau males ke kantor makanya daftar online, ada2 aja nih apk, emang udah paling bnr bca mobile aja,
1;tolong lebih transparan lagi ke para nasabah jangan asal potong saldo nasabah tanpa ada pemberitahuan sama sekali.
1;setiap kali transfer atau scan qris selalu saja terjadi kesalahan. nanti coba beberapa kali baru bisa transaksi tolong lah MYBCA di perbaiki lagi, tiap bulan update tapi ga pernah kelar kendala berikut
1;vermuk gagal terus, kamera nya suka kembali lg ke awal mana lemot bngt lagi buka kamera nya
1;maaf aku gagal terus gak bisa terima kode privikasi. mohon data yg udah di cantum kan hapus saja.aku berulang kali bikin akun gagal terus gak bisa buka mybca
1;kok pilih negara indonesia gak ada
1;makin ke sini mybca makin ribet verifikasi muka trlalu susah kalah mau senang orang jgn ribet2 napa verifikasi muka trus kalau bisa jgn pake pulsa mybca padahal bagus tp ribet banget tolong di biasakan verifikasi muka ribet banget
1;kartu kredit dan paylater kaya setan ditolak terus , padahal penghasilan gaji selalu dari atm
1;gak semakin baik malah semakin buruk, qris gagal mulu, transfer jg sering gagal, buka aplikasi diminta update mulu, aplikasi jg berat, bug nyq masih banyak
1;ok
1;sering eroor gak jelass
1;mau reset pasword tapi kode OTP gak dkirim kirim. twrus gimana ini
1;nda suka, banyak yg cari target temui org2, pas kita mau bantu daftar ribett bgt ngisinyaa sampe lama bgtt diisi orgnyaa dan alhasil krn buru2 ga jadii
1;mau bikin malah ga bisa verivikasi wajah ... developer apalah tulisan nya kacau
1;mau login aja susahnya minta ampun
1;tidak profesional, pada saat dihubungi selalu pertanyaan yang berulang, disuruh menunggu untuk pengecekan hampir setengah jam, ini tidak membantu sama sekali, bikin habis pulsa saja
1;"lemot banget apk nya mau bayar ini itu susah padahal jaringan stabil tp kendala jaringan muter"" terus"
1;udah reset pw di bantuin sm cs nya, eh pas mau login lg ke blok, pdhl data nya semuanya sama, aneh bgt alhasil uninstal aja deh
1;kenapa tidak ada kode negara indonesia ketika mau log in masukkan no hp
1;parah, mutasi ke admin tidak ada konfirmasi/info terlebih dahulu ke nasabah. main auto potong aja.
1;solusinya AQ daftar pake no halo jadi kayak mna mau login mintak notif dari kartu halo pulsa anda tidak mencukupi di isi pulsa gak bisa
1;gajadi mantab
1;aplikasimu jelek gini kok gak di benerin, tiap mau transaksi muter doang terus gagal, pake wifi pake data sama aja, gini kok update terus layanan buruk
1;apa ini pilihan negara g bisa pilih indonesia
1;Susah banget verif wajah, udah kecabang dan bisa, eh besokny d suruh verif lagi dan gagal
1;jaringan myBCA selalu gak bisa baca data, buat aplikasi tapi gak bisa dipakai, ambil data orang terus, buat aplikasi harus bisa di pakai jadi keliatan kalian bukan pencuri data
1;sering terlogout jelek banget
1;ups terjadi kesalahan, kode error gagal dll sekelas BCA kok bisa si softwarenya sembronoan
1;ini udah buka myBCA , udah login BCA id kenapa harus masukan nomor telpon tambahan ? terus udah masukin nomor telpon dan pilih kode nomor negara , negara indonesia nya gada , ya gabakal bisa masuk lah kalo kode negara nya gada aneh ! abis login BCA id langsung otomatis ke tambahan nomor telpon .
1;mau reset password pas masukin password force close terus
1;selalu tiap mau login di tanyain no hp, dan itu muncul sndiri, gmn sih
1;udah 3× reset password padahal password-nya bener, udah gitu kode OTP kirimnya lama padahal pulsa cukup sampai habis tapi kode OTP ga masuk. KECEWA BANGET
1;Oops.. Terjadi kesalahan, silakan coba lagi. OK, dahal jaringan 5G pakai wifi pun sama. nelpon customer service malah disuruh cek jaringan.
1;tidak ada Kode negara Indonesia, tidak bisa login menggunakan nomor Indonesia
1;ga jelas, tiba tiba ke blokir, pdhl lagi mau TF? saldo semua ada di BCA?
1;kode OTP nya lama banget smpe 5 kali dalam 2 hari masih kaga masuk² heran Pdhal pulsa udh masuk
1;aplikasi ribet, kalau gak karna gaji gamau pakai app ini
1;saya pas mau log in dimintain nomor telepon. tp ga ada indonesia +62 pilihan kode negaranya. negara lain semua negara ada indonesia doang ga ada. aneh banget. uda gitu ini log in dan semua data kita terbuka dan bs diakses. bca tlg pakai mbca ajalah ga pake mybca ini terlalu banyak error dan bahaya.
1;mau buat akun udah isi smua data diri KTP segala macam pas vc katanya blum ada ah malas x ribet
1;ribet bgt cuman masalah verifikasi foto..gagal mulu
1;jelek bangat ...setiap hari error dan blokir tanpa sebab
1;agak emosi ya udah ngisi semua data tapi bagian setuju terakhir tidak bisa di klik. jadi tidak bisa membuat rekening baru!
1;saya mau registrasi, lalu diminta masukkan kode negara di nomer tlpon. untuk kode +62 / Indonesia gak ada.
1;Apaan dah sering banget transaksi gagal! Pake wifi jaringan 5G, buka game lancar, buka YouTube lancar, tapi buka BCA, mau transfer transaksi gagal mulu. Lagi mau transfer urgent sering banget kayak gini.
1;sering banget gabisa login. padahal jaringan baguss, mending pikir dulu dehh buat kalian yang mau pake bca
1;bca woyyyy kenapa gabisaaa log in lagiiii stuck di login pw uda bener tetep ga terverifikasi nyesel jir
1;hapus aja fitur verifikasi muka ga guna.mau login di device yg lain di persulit mending hapus aja udh
1;burik sering gangguan babi
1;woy yg bener aja lah jaringan bagus gangguan(eror) terus, perbaiki lah jdi malu saya mau bayar makan pakai QR
1;kode negara indonesia tidak terdaftar di hp saya. Bagaiamana min?
1;"kaga jelas. masa udah dibantu cs mybca sampe cs halo bca masih aja "" Unable to continue with verification process"""
1;Tiap hari server down melulu, gak bisa login... benahin dong, nyusahin org, malu maluin aja.. 😏
1;masa mau login lagi gak bisa
1;MAU TRANSFER TERJADI KESALAHAN TEROSS, PINDAH AH KE BANK SEBELAHH
1;busuk, jaringan kencang aplikasi nya kek server penuh lemooooot parahh gagal terus buat transaksi di Sabtu,14 februari 2026
1;verifikasi wajah ribet bener..udah ngikutin petunjuk berkali² gagal mulu.. mau verifikasi pake video call juga ga bisa..
1;dari semua komentar banyak yang mengeluh appnya lemot dan sulit diakses. (SEHARUSNYA JADI PELAJARAN BCA). mengingat sebelum sebelumnya lancar lancar saja. menuju BCA downgrade
1;apk apaan ini mau login aja susa masa udah terdaftar udah aktivasi pas mau masuk malah suruh registrasi ulang ngaco bgt
1;Setelah akses login berhasil kenapa lari ke Menu tambah nomor, sedangkan menu tambah nomor pada kode negara, tidak ditemukan kode nomor Indonesia (+62). tolong dong benerin, masa kode negara sendiri tidak ada. ya kalo login berhasil harusnya lari ke menu utama dong bukan ke menu tambah nomor. dimenu tambah nomor tidak ada tombol untuk lewati. dari awal onboard nasabah juga data-data lengkap. tolong dong kalo aplikasi belum beres jangan langsung deploy ke production. Dev magang, QA asal asalan.
1;tidak di MyBCA tidak di Blu bca sama saja tidak ada yg di acc mending ganti pake yg sblh
1;"selalu muncul keterangan ""Oops... Terjadi Kesalahan"" saat payment qris, padahal jaringan bagus"
1;ini bagaimana setelah update error terus
1;ini kenapa woi pas mau login masukin nomer. malah indo (+62 ) kaga ada
